,Date,Year,Month,Day,MaxTemp,MinTemp,Rain,Snow,SnowDepth,Wind,PeakTwoMinWind,PeakWindDirection,PeakGust,fog_wt01,thunder_wt03,hail_wt05,haze_wt08,blowing_snow_wt09,funnel_cloud_wt10,damaging_wind_wt11,rain_wt16,freezing_rain_wt17,snow_wt18,HighWaterLevel,MeanWaterLevel,LowWaterLevel
178,"""1959-06-27""",1959,6,27,32.8,23.9,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.285,176.126,176.007
179,"""1959-06-28""",1959,6,28,31.1,25.6,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.285,176.126,176.007
180,"""1959-06-29""",1959,6,29,26.1,16.7,5.6,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,176.285,176.126,176.007
181,"""1959-06-30""",1959,6,30,22.8,16.1,5.3,0,0,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,176.285,176.126,176.007
182,"""1959-07-01""",1959,7,1,21.7,12.2,11.4,0,0,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,176.266,176.123,175.949
183,"""1959-07-02""",1959,7,2,26.1,11.1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.266,176.123,175.949
184,"""1959-07-03""",1959,7,3,29.4,15.6,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.266,176.123,175.949
185,"""1959-07-04""",1959,7,4,28.3,18.3,7.1,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.266,176.123,175.949
186,"""1959-07-05""",1959,7,5,30,18.9,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.266,176.123,175.949
187,"""1959-07-06""",1959,7,6,22.2,15.6,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.266,176.123,175.949
188,"""1959-07-07""",1959,7,7,30.6,13.3,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.266,176.123,175.949
189,"""1959-07-08""",1959,7,8,32.8,20.6,0.5,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.266,176.123,175.949
190,"""1959-07-09""",1959,7,9,27.8,18.3,2,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.266,176.123,175.949
191,"""1959-07-10""",1959,7,10,29.4,13.9,10.9,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,176.266,176.123,175.949
192,"""1959-07-11""",1959,7,11,23.9,14.4,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.266,176.123,175.949
193,"""1959-07-12""",1959,7,12,26.1,13.3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.266,176.123,175.949
194,"""1959-07-13""",1959,7,13,29.4,16.1,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,176.266,176.123,175.949
195,"""1959-07-14""",1959,7,14,28.3,16.7,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.266,176.123,175.949
196,"""1959-07-15""",1959,7,15,30.6,17.2,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.266,176.123,175.949
197,"""1959-07-16""",1959,7,16,30.6,17.8,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.266,176.123,175.949
198,"""1959-07-17""",1959,7,17,32.2,20.6,1.3,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,176.266,176.123,175.949
199,"""1959-07-18""",1959,7,18,27.8,21.7,5.3,0,0,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,176.266,176.123,175.949
200,"""1959-07-19""",1959,7,19,23.3,16.7,15.5,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.266,176.123,175.949
201,"""1959-07-20""",1959,7,20,30,15.6,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.266,176.123,175.949
202,"""1959-07-21""",1959,7,21,33.3,17.8,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.266,176.123,175.949
203,"""1959-07-22""",1959,7,22,31.1,20.6,5.6,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.266,176.123,175.949
204,"""1959-07-23""",1959,7,23,27.2,20,31.5,0,0,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,176.266,176.123,175.949
205,"""1959-07-24""",1959,7,24,26.7,17.8,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.266,176.123,175.949
206,"""1959-07-25""",1959,7,25,22.8,16.7,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.266,176.123,175.949
207,"""1959-07-26""",1959,7,26,28.3,13.9,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.266,176.123,175.949
208,"""1959-07-27""",1959,7,27,31.1,18.9,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.266,176.123,175.949
209,"""1959-07-28""",1959,7,28,30.6,21.1,1,0,0,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,176.266,176.123,175.949
210,"""1959-07-29""",1959,7,29,34.4,21.7,14,0,0,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,176.266,176.123,175.949
211,"""1959-07-30""",1959,7,30,29.4,21.1,25.4,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,176.266,176.123,175.949
212,"""1959-07-31""",1959,7,31,31.1,18.3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.266,176.123,175.949
213,"""1959-08-01""",1959,8,1,23.9,15.6,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.239,176.117,175.98
214,"""1959-08-02""",1959,8,2,28.3,13.9,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.239,176.117,175.98
215,"""1959-08-03""",1959,8,3,26.1,16.7,33,0,0,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,176.239,176.117,175.98
216,"""1959-08-04""",1959,8,4,31.1,21.1,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.239,176.117,175.98
217,"""1959-08-05""",1959,8,5,30.6,20.6,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.239,176.117,175.98
218,"""1959-08-06""",1959,8,6,30,21.1,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.239,176.117,175.98
219,"""1959-08-07""",1959,8,7,23.9,18.3,7.6,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,176.239,176.117,175.98
220,"""1959-08-08""",1959,8,8,22.8,17.2,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.239,176.117,175.98
221,"""1959-08-09""",1959,8,9,25.6,16.1,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.239,176.117,175.98
222,"""1959-08-10""",1959,8,10,27.8,16.1,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.239,176.117,175.98
223,"""1959-08-11""",1959,8,11,30,18.9,0.8,0,0,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,176.239,176.117,175.98
224,"""1959-08-12""",1959,8,12,32.8,21.7,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.239,176.117,175.98
225,"""1959-08-13""",1959,8,13,32.8,21.1,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,176.239,176.117,175.98
226,"""1959-08-14""",1959,8,14,32.2,23.9,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.239,176.117,175.98
227,"""1959-08-15""",1959,8,15,31.1,21.7,5.3,0,0,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,176.239,176.117,175.98
228,"""1959-08-16""",1959,8,16,26.1,21.1,2.5,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.239,176.117,175.98
229,"""1959-08-17""",1959,8,17,30,20,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.239,176.117,175.98
230,"""1959-08-18""",1959,8,18,29.4,17.2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.239,176.117,175.98
231,"""1959-08-19""",1959,8,19,33.3,17.2,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.239,176.117,175.98
232,"""1959-08-20""",1959,8,20,32.8,23.3,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.239,176.117,175.98
233,"""1959-08-21""",1959,8,21,34.4,23.9,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.239,176.117,175.98
234,"""1959-08-22""",1959,8,22,34.4,23.3,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.239,176.117,175.98
235,"""1959-08-23""",1959,8,23,32.8,22.8,0.3,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.239,176.117,175.98
236,"""1959-08-24""",1959,8,24,33.3,21.7,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.239,176.117,175.98
237,"""1959-08-25""",1959,8,25,34.4,22.8,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.239,176.117,175.98
238,"""1959-08-26""",1959,8,26,33.3,23.3,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,176.239,176.117,175.98
239,"""1959-08-27""",1959,8,27,31.7,22.8,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.239,176.117,175.98
240,"""1959-08-28""",1959,8,28,32.8,21.7,2,0,0,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,176.239,176.117,175.98
241,"""1959-08-29""",1959,8,29,30,20.6,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.239,176.117,175.98
242,"""1959-08-30""",1959,8,30,30,20.6,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.239,176.117,175.98
243,"""1959-08-31""",1959,8,31,25,18.3,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.239,176.117,175.98
244,"""1959-09-01""",1959,9,1,23.9,17.8,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.321,176.105,175.767
245,"""1959-09-02""",1959,9,2,26.1,14.4,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.321,176.105,175.767
246,"""1959-09-03""",1959,9,3,28.3,12.2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.321,176.105,175.767
247,"""1959-09-04""",1959,9,4,31.1,15.6,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.321,176.105,175.767
248,"""1959-09-05""",1959,9,5,33.3,17.8,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.321,176.105,175.767
249,"""1959-09-06""",1959,9,6,33.3,20.6,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.321,176.105,175.767
250,"""1959-09-07""",1959,9,7,35.6,23.3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.321,176.105,175.767
251,"""1959-09-08""",1959,9,8,36.1,21.7,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.321,176.105,175.767
252,"""1959-09-09""",1959,9,9,32.2,18.3,0.3,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,1,0,0,176.321,176.105,175.767
253,"""1959-09-10""",1959,9,10,18.3,10,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.321,176.105,175.767
254,"""1959-09-11""",1959,9,11,18.3,10.6,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.321,176.105,175.767
255,"""1959-09-12""",1959,9,12,22.2,8.9,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.321,176.105,175.767
256,"""1959-09-13""",1959,9,13,23.3,11.7,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.321,176.105,175.767
257,"""1959-09-14""",1959,9,14,25.6,10,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.321,176.105,175.767
258,"""1959-09-15""",1959,9,15,16.7,12.2,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.321,176.105,175.767
259,"""1959-09-16""",1959,9,16,13.3,8.3,0.5,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.321,176.105,175.767
260,"""1959-09-17""",1959,9,17,16.1,6.7,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.321,176.105,175.767
261,"""1959-09-18""",1959,9,18,18.9,4.4,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.321,176.105,175.767
262,"""1959-09-19""",1959,9,19,21.7,12.8,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,176.321,176.105,175.767
263,"""1959-09-20""",1959,9,20,31.1,17.8,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.321,176.105,175.767
264,"""1959-09-21""",1959,9,21,28.9,17.8,11.9,0,0,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,176.321,176.105,175.767
265,"""1959-09-22""",1959,9,22,30.6,18.3,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.321,176.105,175.767
266,"""1959-09-23""",1959,9,23,26.1,16.7,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.321,176.105,175.767
267,"""1959-09-24""",1959,9,24,21.7,14.4,5.3,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.321,176.105,175.767
268,"""1959-09-25""",1959,9,25,29.4,17.2,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.321,176.105,175.767
269,"""1959-09-26""",1959,9,26,23.3,15.6,21.1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,176.321,176.105,175.767
270,"""1959-09-27""",1959,9,27,24.4,13.9,0,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,176.321,176.105,175.767
271,"""1959-09-28""",1959,9,28,25,17.8,8.4,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,176.321,176.105,175.767
272,"""1959-09-29""",1959,9,29,18.9,10,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.321,176.105,175.767
273,"""1959-09-30""",1959,9,30,16.7,7.8,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,176.321,176.105,175.767
274,"""1959-10-01""",1959,10,1,17.2,10.6,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.315,176.096,175.91
275,"""1959-10-02""",1959,10,2,24.4,11.7,1.3,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.315,176.096,175.91
276,"""1959-10-03""",1959,10,3,20,13.3,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.315,176.096,175.91
277,"""1959-10-04""",1959,10,4,15.6,12.8,13.7,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.315,176.096,175.91
278,"""1959-10-05""",1959,10,5,21.7,14.4,33.5,0,0,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,176.315,176.096,175.91
279,"""1959-10-06""",1959,10,6,20.6,14.4,25.9,0,0,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,176.315,176.096,175.91
280,"""1959-10-07""",1959,10,7,16.1,13.9,0.3,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.315,176.096,175.91
281,"""1959-10-08""",1959,10,8,22.8,6.1,5.3,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.315,176.096,175.91
282,"""1959-10-09""",1959,10,9,13.9,4.4,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.315,176.096,175.91
283,"""1959-10-10""",1959,10,10,16.7,5,0.3,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.315,176.096,175.91
284,"""1959-10-11""",1959,10,11,10,2.8,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.315,176.096,175.91
285,"""1959-10-12""",1959,10,12,12.2,0,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,176.315,176.096,175.91
286,"""1959-10-13""",1959,10,13,8.3,3.3,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,176.315,176.096,175.91
287,"""1959-10-14""",1959,10,14,10,3.3,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.315,176.096,175.91
288,"""1959-10-15""",1959,10,15,17.8,6.7,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.315,176.096,175.91
289,"""1959-10-16""",1959,10,16,22.2,8.3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.315,176.096,175.91
290,"""1959-10-17""",1959,10,17,11.1,3.3,0.3,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.315,176.096,175.91
291,"""1959-10-18""",1959,10,18,15,2.2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.315,176.096,175.91
292,"""1959-10-19""",1959,10,19,18.9,3.9,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.315,176.096,175.91
293,"""1959-10-20""",1959,10,20,11.7,6.7,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.315,176.096,175.91
294,"""1959-10-21""",1959,10,21,10.6,6.1,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.315,176.096,175.91
295,"""1959-10-22""",1959,10,22,20.6,7.8,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.315,176.096,175.91
296,"""1959-10-23""",1959,10,23,17.2,8.9,8.6,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,1,0,0,176.315,176.096,175.91
297,"""1959-10-24""",1959,10,24,9.4,3.3,1.3,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,1,176.315,176.096,175.91
298,"""1959-10-25""",1959,10,25,4.4,1.7,2,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,1,176.315,176.096,175.91
299,"""1959-10-26""",1959,10,26,3.9,1.1,2.8,8,0,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,1,176.315,176.096,175.91
300,"""1959-10-27""",1959,10,27,4.4,0.6,0.3,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.315,176.096,175.91
301,"""1959-10-28""",1959,10,28,6.1,-3.9,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.315,176.096,175.91
302,"""1959-10-29""",1959,10,29,12.2,2.2,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.315,176.096,175.91
303,"""1959-10-30""",1959,10,30,9.4,4.4,3.8,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.315,176.096,175.91
304,"""1959-10-31""",1959,10,31,10,7.8,3.3,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.315,176.096,175.91
305,"""1959-11-01""",1959,11,1,13.9,4.4,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.334,176.123,175.837
306,"""1959-11-02""",1959,11,2,7.2,0.6,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.334,176.123,175.837
307,"""1959-11-03""",1959,11,3,12.2,1.7,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.334,176.123,175.837
308,"""1959-11-04""",1959,11,4,11.7,7.2,33.8,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.334,176.123,175.837
309,"""1959-11-05""",1959,11,5,10,-1.1,2,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,1,176.334,176.123,175.837
310,"""1959-11-06""",1959,11,6,-1.1,-4.4,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.334,176.123,175.837
311,"""1959-11-07""",1959,11,7,1.7,-6.7,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.334,176.123,175.837
312,"""1959-11-08""",1959,11,8,7.2,-3.9,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.334,176.123,175.837
313,"""1959-11-09""",1959,11,9,11.1,1.1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.334,176.123,175.837
314,"""1959-11-10""",1959,11,10,17.2,3.9,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.334,176.123,175.837
315,"""1959-11-11""",1959,11,11,10,-4.4,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.334,176.123,175.837
316,"""1959-11-12""",1959,11,12,0.6,-5.6,8.4,84,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,1,176.334,176.123,175.837
317,"""1959-11-13""",1959,11,13,1.7,-3.3,6.6,69,51,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,1,176.334,176.123,175.837
318,"""1959-11-14""",1959,11,14,-3.3,-10.6,0,0,51,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,176.334,176.123,175.837
319,"""1959-11-15""",1959,11,15,3.3,-10.6,0,0,25,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.334,176.123,175.837
320,"""1959-11-16""",1959,11,16,2.2,-14.4,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.334,176.123,175.837
321,"""1959-11-17""",1959,11,17,-10.6,-16.7,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.334,176.123,175.837
322,"""1959-11-18""",1959,11,18,0,-10.6,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.334,176.123,175.837
323,"""1959-11-19""",1959,11,19,2.2,-5,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.334,176.123,175.837
324,"""1959-11-20""",1959,11,20,4.4,-3.9,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.334,176.123,175.837
325,"""1959-11-21""",1959,11,21,6.7,-2.8,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.334,176.123,175.837
326,"""1959-11-22""",1959,11,22,15,3.9,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.334,176.123,175.837
327,"""1959-11-23""",1959,11,23,10,1.7,2.8,0,0,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,176.334,176.123,175.837
328,"""1959-11-24""",1959,11,24,3.3,-5,4.8,25,0,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,1,176.334,176.123,175.837
329,"""1959-11-25""",1959,11,25,-2.2,-7.8,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.334,176.123,175.837
330,"""1959-11-26""",1959,11,26,-1.1,-5,1,13,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.334,176.123,175.837
331,"""1959-11-27""",1959,11,27,-1.7,-8.3,0.8,8,25,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.334,176.123,175.837
332,"""1959-11-28""",1959,11,28,-4.4,-8.9,5.1,66,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.334,176.123,175.837
333,"""1959-11-29""",1959,11,29,-2.2,-13.9,0,0,76,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.334,176.123,175.837
334,"""1959-11-30""",1959,11,30,1.7,-5,0,0,76,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.334,176.123,175.837
335,"""1959-12-01""",1959,12,1,7.2,-1.1,0,0,25,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.346,176.108,175.904
336,"""1959-12-02""",1959,12,2,3.3,-1.1,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.346,176.108,175.904
337,"""1959-12-03""",1959,12,3,9.4,-1.1,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.346,176.108,175.904
338,"""1959-12-04""",1959,12,4,9.4,2.8,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,176.346,176.108,175.904
339,"""1959-12-05""",1959,12,5,3.9,-0.6,0.5,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.346,176.108,175.904
340,"""1959-12-06""",1959,12,6,-0.6,-3.3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.346,176.108,175.904
341,"""1959-12-07""",1959,12,7,1.1,-6.7,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.346,176.108,175.904
342,"""1959-12-08""",1959,12,8,4.4,-3.9,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.346,176.108,175.904
343,"""1959-12-09""",1959,12,9,6.1,-2.8,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.346,176.108,175.904
344,"""1959-12-10""",1959,12,10,7.8,-3.3,0.3,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.346,176.108,175.904
345,"""1959-12-11""",1959,12,11,6.1,2.8,17.8,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,1,176.346,176.108,175.904
346,"""1959-12-12""",1959,12,12,3.9,1.1,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,176.346,176.108,175.904
347,"""1959-12-13""",1959,12,13,5,-0.6,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.346,176.108,175.904
348,"""1959-12-14""",1959,12,14,4.4,0.6,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.346,176.108,175.904
349,"""1959-12-15""",1959,12,15,11.1,1.1,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.346,176.108,175.904
350,"""1959-12-16""",1959,12,16,10.6,1.7,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.346,176.108,175.904
351,"""1959-12-17""",1959,12,17,6.1,-1.1,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.346,176.108,175.904
352,"""1959-12-18""",1959,12,18,2.2,-2.2,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,176.346,176.108,175.904
353,"""1959-12-19""",1959,12,19,1.7,-4.4,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.346,176.108,175.904
354,"""1959-12-20""",1959,12,20,-0.6,-2.2,2.3,23,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.346,176.108,175.904
355,"""1959-12-21""",1959,12,21,-1.1,-7.8,0.3,3,25,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.346,176.108,175.904
